order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel
O100818,P5938,But,Home,BrandA,120.51,3,2024-12-09,C2335,North,North Elizabethhaven,Influencer
O100819,P9709,Nation,Home,BrandC,129.12,1,2025-04-16,C6319,West,Bairdbury,Social Media
O100820,P5486,Force,Apparel,BrandB,102.93,3,2025-05-03,C4101,East,Lake Nancy,Social Media
O100821,P2944,Information,Apparel,BrandC,334.4,2,2024-12-02,C4465,East,Lake Kimberlytown,Direct
O100822,P4069,Somebody,Home,BrandC,348.18,3,2025-01-26,C7834,North,Kathleenmouth,Ads
O100823,P1066,Deal,Home,BrandB,356.36,1,2025-03-07,C4907,North,Patrickchester,Email
O100824,P9009,Parent,Apparel,BrandD,333.88,1,2025-02-24,C3840,West,New Kyleview,Social Media
O100825,P2963,Offer,Books,BrandC,103.25,1,2024-12-28,C6956,East,West Lauren,Influencer
O100826,P8290,Decide,Home,BrandA,82.07,1,2024-12-16,C3038,West,Mcdonaldland,Influencer
O100827,P5427,Eight,Home,BrandA,68.87,3,2025-04-15,C6841,South,New Derrickshire,Email
O100828,P7357,Research,Apparel,BrandA,493.75,3,2025-04-30,C4871,South,South Alexandria,Social Media
O100829,P1557,Spring,Beauty,BrandA,441.12,1,2025-01-10,C7659,West,Lake Donald,Ads
O100830,P3383,Environment,Home,BrandC,97.02,3,2025-01-03,C8452,North,Lake Michelle,Social Media
O100831,P9677,Go,Home,BrandB,138.4,1,2025-04-27,C9193,North,Lake Stephen,Ads
O100832,P1818,Too,Home,BrandC,205.04,1,2025-01-16,C4939,South,West Rodney,Social Media
O100833,P9121,Case,Home,BrandC,331.34,2,2024-12-17,C2743,East,Port Vanessaview,Influencer
O100834,P8264,Once,Beauty,BrandB,469.81,2,2025-04-30,C8834,East,Port Daniel,Direct
O100835,P8850,Last,Books,BrandD,108.31,1,2025-03-06,C9291,North,West Hollybury,Email
O100836,P8265,Poor,Beauty,BrandA,388.2,3,2025-05-11,C5775,East,Brownville,Social Media
O100837,P1284,Charge,Electronics,BrandC,227.7,1,2024-11-15,C9291,North,East Kimberlyhaven,Influencer
O100838,P3214,Across,Electronics,BrandC,397.61,1,2025-04-08,C3155,North,New Omarburgh,Influencer
O100839,P1162,Ready,Books,BrandB,324.91,1,2025-04-25,C3081,North,Port Johnfurt,Social Media
O100840,P4162,Ten,Books,BrandA,27.36,2,2025-03-15,C5639,East,East Jillianport,Social Media
O100841,P2356,For,Electronics,BrandA,140.78,1,2025-01-01,C9770,West,North Elizabethmouth,Ads
O100842,P2866,Bring,Beauty,BrandB,165.88,2,2025-01-25,C4168,North,Johnport,Influencer
O100843,P5791,Everything,Books,BrandA,154.06,1,2025-02-24,C8587,South,East Amy,Direct
O100844,P2630,Option,Books,BrandD,229.59,2,2024-12-24,C1503,East,Jonesland,Ads
O100845,P6933,He,Electronics,BrandA,106.11,2,2024-12-28,C4504,West,Mejiamouth,Social Media
O100846,P7652,Ball,Home,BrandA,35.85,1,2024-12-09,C5726,North,Newmanshire,Ads
O100847,P2497,That,Books,BrandD,296.65,1,2025-04-22,C5050,West,Stanleymouth,Email
O100848,P1594,Huge,Apparel,BrandC,461.32,2,2025-04-29,C2963,East,East Caleb,Influencer
O100849,P4612,Responsibility,Home,BrandD,235.98,2,2024-11-24,C8896,West,West Richard,Social Media
O100850,P1568,Local,Books,BrandD,398.9,3,2024-12-27,C1534,East,Petersonville,Direct
O100851,P8657,Store,Books,BrandB,380.4,3,2025-01-02,C2249,North,Vasquezmouth,Influencer
O100852,P4467,Measure,Books,BrandB,213.85,3,2024-11-16,C5201,South,New Cameron,Ads
O100853,P1060,Effort,Books,BrandD,421.99,1,2024-12-13,C8365,East,Jamesborough,Ads
O100854,P7639,Season,Books,BrandB,495.98,3,2024-12-14,C7914,South,West Shannon,Social Media
O100855,P9445,Baby,Home,BrandB,291.51,2,2025-03-16,C1350,East,Lake Jesseborough,Influencer
O100856,P8512,Significant,Apparel,BrandC,237.72,1,2025-03-11,C9504,West,North Makayla,Influencer
O100857,P5051,Cold,Apparel,BrandA,420.48,1,2024-12-24,C2670,East,Lake Erica,Social Media
O100858,P6314,Fact,Home,BrandA,220.98,3,2025-01-01,C8028,West,East Cheryl,Email
O100859,P1179,Enough,Apparel,BrandB,473.4,3,2025-02-14,C4787,South,Port Amanda,Ads
O100860,P6664,Close,Beauty,BrandA,102.92,3,2024-12-09,C9617,West,Lake Williammouth,Social Media
O100861,P8478,Ago,Books,BrandB,476.04,3,2025-05-05,C2392,North,West Manuel,Social Media
O100862,P5046,Gas,Books,BrandC,52.72,3,2025-04-24,C6847,North,Deanchester,Email
O100863,P9932,Time,Home,BrandB,433.33,3,2025-02-16,C7615,East,Lake Joseshire,Influencer
O100864,P7231,Purpose,Electronics,BrandD,397.56,2,2025-03-02,C2589,North,East Nicholas,Direct
O100865,P9997,Responsibility,Home,BrandC,493.5,1,2025-04-18,C4163,North,Aaronshire,Direct
O100866,P1277,Important,Books,BrandB,74.53,1,2025-01-13,C7807,South,West Kathrynberg,Email
O100867,P7941,Side,Apparel,BrandB,65.2,1,2025-03-28,C3952,South,West Jeremy,Ads
O100868,P6189,Career,Beauty,BrandD,349.61,2,2024-12-09,C1190,North,Ashleyfurt,Ads
O100869,P7078,Keep,Apparel,BrandB,355.59,2,2025-03-19,C4524,West,Shafferland,Email
O100870,P1139,Here,Electronics,BrandC,34.94,3,2025-01-21,C3528,West,Lake Denise,Email
O100871,P1541,Service,Beauty,BrandA,139.87,2,2025-02-16,C4181,East,Sharonstad,Influencer
O100872,P8771,Ready,Books,BrandB,104.52,1,2025-01-28,C2495,North,Patelmouth,Email
O100873,P5292,Least,Electronics,BrandB,16.45,2,2025-04-05,C3280,East,Jaimeside,Email
O100874,P9827,Save,Beauty,BrandA,392.4,3,2025-01-22,C9783,North,New Allisonhaven,Social Media
O100875,P8934,International,Books,BrandA,227.15,2,2025-01-05,C8965,South,Millermouth,Social Media
O100876,P7142,Alone,Beauty,BrandA,410.62,1,2025-05-11,C6355,West,North Loribury,Direct
O100877,P1837,Pretty,Beauty,BrandC,443.68,1,2025-02-09,C1981,North,North Leetown,Influencer
O100878,P5803,Recently,Electronics,BrandC,268.61,1,2024-12-07,C9594,South,Lake James,Ads
O100879,P3383,Girl,Books,BrandD,13.9,2,2025-03-06,C7353,North,North Joshua,Ads
O100880,P3391,Store,Apparel,BrandD,368.74,3,2025-01-21,C6925,South,Russellchester,Influencer
O100881,P4610,Nothing,Home,BrandD,190.58,2,2025-03-29,C2173,North,Garciaborough,Direct
O100882,P4513,Issue,Beauty,BrandA,216.0,1,2025-03-04,C6679,North,Port Kellyport,Direct
O100883,P3930,Perform,Home,BrandA,278.29,2,2025-03-07,C5621,North,Jennatown,Email
O100884,P3928,Loss,Beauty,BrandA,242.31,3,2025-01-06,C5527,West,West Alexanderhaven,Direct
O100885,P5000,Space,Home,BrandB,493.97,2,2025-03-31,C3368,South,Port Cindyton,Social Media
O100886,P7008,Water,Electronics,BrandD,240.34,1,2025-04-07,C4720,West,Scotttown,Social Media
O100887,P3913,Statement,Electronics,BrandC,462.5,2,2025-04-28,C2126,South,Terryfort,Direct
O100888,P9450,Strong,Beauty,BrandB,193.1,1,2025-01-27,C2330,West,Ashleyburgh,Ads
O100889,P8895,May,Books,BrandB,389.59,3,2024-12-24,C4423,South,Lake Elizabeth,Direct
O100890,P8047,Outside,Home,BrandD,272.73,3,2025-05-02,C5395,South,Dominguezburgh,Ads
O100891,P1657,Note,Electronics,BrandA,122.34,3,2024-12-27,C5953,South,Lisahaven,Ads
O100892,P3710,Particularly,Beauty,BrandB,321.26,3,2024-12-18,C4256,East,North Michael,Influencer
O100893,P8648,Hotel,Apparel,BrandC,25.99,1,2024-11-27,C5892,South,Marshallshire,Influencer
O100894,P8752,Through,Home,BrandB,336.79,3,2025-04-17,C6941,East,Clarkshire,Influencer
O100895,P2796,Network,Home,BrandD,312.76,1,2024-12-06,C5234,West,Port Heatherbury,Ads
O100896,P3267,Crime,Home,BrandB,419.08,3,2025-03-07,C1293,East,Raymondshire,Influencer
O100897,P5478,Prove,Apparel,BrandA,202.4,2,2025-01-01,C6509,East,New Brandi,Social Media
O100898,P9255,Audience,Books,BrandA,151.17,3,2024-12-20,C8845,North,Lake Travis,Influencer
O100899,P9399,Next,Home,BrandB,159.13,3,2025-02-05,C4427,South,Aliciaborough,Influencer
O100900,P3008,Air,Books,BrandA,298.44,3,2025-04-23,C9835,West,Rivasfurt,Influencer
O100901,P5606,Small,Home,BrandD,219.35,2,2025-03-05,C8383,East,South Nicholasshire,Email
O100902,P4186,Sit,Electronics,BrandB,48.76,1,2024-12-05,C6687,South,South Alice,Ads
O100903,P8014,Strategy,Electronics,BrandC,246.6,3,2025-02-02,C7388,East,Port Anthony,Influencer
O100904,P9204,Today,Books,BrandD,256.11,2,2024-11-15,C2828,East,East Davidfort,Ads
O100905,P7919,Similar,Beauty,BrandD,127.15,2,2025-02-25,C2103,East,Kathychester,Social Media
O100906,P9602,Technology,Electronics,BrandC,176.98,2,2025-04-08,C9304,North,East Maryfort,Email
O100907,P9772,Nature,Books,BrandB,406.7,1,2025-01-18,C9888,West,New Angelafort,Direct
O100908,P6588,American,Apparel,BrandB,160.85,1,2025-04-15,C8522,East,South Scott,Social Media
O100909,P3910,Seven,Apparel,BrandC,222.0,2,2025-03-12,C8846,West,Hullburgh,Ads
O100910,P3151,Worker,Apparel,BrandC,291.92,2,2025-02-10,C1402,West,Wadeside,Direct
O100911,P3798,Sister,Beauty,BrandB,22.26,1,2024-11-16,C2887,West,West Richardtown,Email
O100912,P4580,Glass,Apparel,BrandC,204.94,2,2024-12-17,C7974,South,Lake Kathyton,Direct
O100913,P5128,Buy,Beauty,BrandA,301.14,2,2025-01-04,C6360,West,Chadstad,Social Media
O100914,P8699,Wind,Books,BrandA,65.15,1,2025-02-22,C4198,West,East Kennethport,Influencer
O100915,P2008,Him,Beauty,BrandD,23.42,2,2025-01-10,C6444,South,Williamsbury,Ads
O100916,P6772,Language,Home,BrandB,233.01,3,2025-03-25,C2229,South,Williamsburgh,Direct
O100917,P5045,Maybe,Home,BrandA,293.86,3,2025-04-30,C8042,East,New Amyview,Ads
O100918,P2126,Data,Apparel,BrandD,433.83,2,2025-02-07,C1612,North,New Lindachester,Ads
O100919,P7524,Guy,Beauty,BrandD,315.05,3,2025-02-07,C1179,East,Markfort,Social Media
O100920,P5302,Compare,Apparel,BrandD,123.86,3,2025-04-04,C9399,South,Jeffville,Influencer
O100921,P5760,Half,Beauty,BrandC,112.56,2,2025-02-05,C4323,North,Bergview,Social Media
O100922,P5352,Keep,Books,BrandB,411.41,1,2024-11-14,C1416,East,Port Bradview,Direct
O100923,P6956,Suddenly,Home,BrandD,293.35,3,2025-03-22,C5576,South,New Janetbury,Influencer
O100924,P7440,Explain,Electronics,BrandC,413.64,3,2025-05-02,C6725,South,New Josephview,Direct
O100925,P3700,Situation,Home,BrandC,471.41,1,2024-12-16,C7691,West,Rubenton,Influencer
O100926,P2901,Find,Electronics,BrandC,189.28,2,2025-01-01,C2338,South,East Theresa,Email
O100927,P8452,One,Beauty,BrandB,67.46,1,2025-01-06,C7925,East,Harriston,Social Media
O100928,P3670,Week,Books,BrandD,179.97,3,2024-11-18,C3666,North,Philipmouth,Influencer
O100929,P9955,Painting,Apparel,BrandB,362.4,2,2024-12-15,C9237,East,West Leslieland,Direct
O100930,P1211,Poor,Beauty,BrandC,415.04,1,2025-04-12,C7383,North,Lake Samantha,Email
O100931,P9393,High,Beauty,BrandC,150.11,3,2024-11-19,C6290,North,Jamesshire,Influencer
O100932,P3540,Space,Home,BrandD,119.81,1,2025-04-30,C9050,South,South Michael,Ads
O100933,P5660,Bring,Apparel,BrandB,42.45,2,2025-04-05,C6514,East,Bakershire,Direct
O100934,P8357,Skin,Apparel,BrandA,385.1,1,2024-11-10,C7401,East,Lake Isabella,Social Media
O100935,P1087,Determine,Electronics,BrandD,492.2,2,2025-01-03,C9375,East,Lake Anthonymouth,Ads
O100936,P9401,Realize,Apparel,BrandA,55.99,2,2025-05-01,C5426,East,New Nicholasmouth,Email
O100937,P8793,Drive,Home,BrandA,14.03,3,2025-01-21,C6955,South,East Max,Ads
O100938,P1956,Director,Electronics,BrandA,84.44,3,2025-03-13,C9826,East,Johnsonborough,Ads
O100939,P6689,Type,Beauty,BrandD,417.76,2,2025-02-17,C6739,West,Nicholashaven,Email
O100940,P3462,Long,Electronics,BrandA,77.52,1,2024-11-18,C7096,South,Morrisland,Direct
O100941,P1036,Admit,Electronics,BrandD,77.22,3,2025-01-07,C3239,East,Amyberg,Ads
O100942,P3993,Development,Electronics,BrandD,305.99,1,2025-03-07,C3981,North,Jennifershire,Direct
O100943,P3993,All,Books,BrandC,370.78,2,2025-03-12,C2669,West,East Lauren,Social Media
O100944,P5715,Real,Apparel,BrandB,476.25,1,2025-04-17,C2675,North,Petersport,Influencer
O100945,P6390,Question,Beauty,BrandA,24.26,3,2025-04-14,C6841,West,New Megan,Direct
O100946,P1706,Door,Electronics,BrandD,477.18,1,2024-12-31,C4293,West,Port Chelseaside,Influencer
O100947,P2972,Fine,Beauty,BrandA,116.39,3,2025-05-01,C9096,North,Timothybury,Ads
O100948,P1844,Deal,Home,BrandA,244.26,3,2025-02-28,C4215,West,Parkerton,Ads
O100949,P7558,Television,Home,BrandA,75.1,3,2025-03-30,C4090,West,Lake Noah,Direct
O100950,P7610,Behind,Electronics,BrandB,95.17,2,2025-04-12,C2120,West,Harryfurt,Direct
O100951,P9215,Build,Electronics,BrandC,174.35,1,2025-04-20,C6251,North,Lake Patriciafort,Influencer
O100952,P3316,Another,Beauty,BrandC,215.58,2,2025-01-30,C9237,West,Lake William,Influencer
O100953,P3199,Friend,Electronics,BrandC,13.51,2,2025-01-08,C5496,South,Lake Melindaview,Email
O100954,P8286,Environment,Beauty,BrandD,229.34,1,2025-04-02,C7429,East,Shafferbury,Direct
O100955,P9848,Memory,Apparel,BrandD,238.11,2,2025-02-06,C8564,North,Joshuahaven,Email
O100956,P8831,Rule,Apparel,BrandD,38.12,1,2024-12-15,C1674,East,Port Stephanie,Direct
O100957,P6723,Rather,Beauty,BrandB,404.37,2,2024-11-19,C3016,West,New Brenda,Influencer
O100958,P7421,Write,Apparel,BrandC,285.52,2,2025-02-08,C1620,South,Port James,Social Media
O100959,P2533,Happy,Home,BrandD,325.84,1,2025-04-06,C7287,South,East Jeremystad,Ads
O100960,P2260,Who,Electronics,BrandA,474.59,3,2024-12-14,C6072,East,Lake Judith,Influencer
O100961,P6392,Kind,Beauty,BrandD,220.51,3,2025-03-10,C3805,West,South Stephen,Email
O100962,P3154,Talk,Books,BrandC,456.92,1,2025-05-08,C7554,West,Lake Melanietown,Influencer
O100963,P3505,Imagine,Beauty,BrandC,472.18,1,2025-04-24,C1219,South,Gonzalesfurt,Email
O100964,P4800,Life,Beauty,BrandD,344.65,2,2024-12-31,C3324,East,North David,Direct
O100965,P8040,Suffer,Beauty,BrandA,204.56,3,2024-12-31,C6134,South,Lake Wesleymouth,Influencer
O100966,P7179,Admit,Electronics,BrandD,141.91,1,2025-02-04,C9843,West,South Jenniferport,Social Media
O100967,P4737,With,Beauty,BrandA,490.65,1,2025-01-30,C4462,West,Amberland,Direct
O100968,P6966,Such,Electronics,BrandD,326.61,3,2025-02-14,C2677,East,East Destinyton,Social Media
O100969,P9473,Stay,Beauty,BrandC,429.35,2,2025-02-08,C3324,East,Lake Rachelberg,Influencer
O100970,P8058,Nice,Electronics,BrandD,432.94,3,2025-05-09,C4235,South,Lake Tiffanyland,Email
O100971,P7265,Enough,Home,BrandC,310.8,1,2025-02-19,C3458,South,East Dannyhaven,Email
O100972,P4022,State,Apparel,BrandB,58.39,3,2025-03-24,C7050,North,South Stephenberg,Email
O100973,P9720,Somebody,Apparel,BrandA,402.93,2,2025-02-22,C6065,South,East Garyside,Direct
O100974,P8220,Actually,Books,BrandB,77.58,3,2025-04-06,C9930,East,New Donna,Influencer
O100975,P8808,Price,Electronics,BrandA,417.25,1,2025-03-05,C6502,East,Tonyahaven,Influencer
O100976,P6397,Like,Beauty,BrandB,237.31,1,2025-01-01,C8464,South,South James,Ads
O100977,P2000,Inside,Books,BrandD,182.93,3,2025-02-24,C9747,North,New Lisamouth,Influencer
O100978,P7080,Court,Home,BrandA,205.58,1,2024-12-18,C1143,South,Lake Alan,Social Media
O100979,P1924,Social,Beauty,BrandA,270.79,1,2024-12-08,C5030,South,Johnsonberg,Email
O100980,P7496,Safe,Books,BrandB,405.41,2,2025-03-11,C6013,South,South Erin,Social Media
O100981,P9895,Discuss,Home,BrandD,17.16,2,2025-03-21,C7303,South,Port Carrieview,Influencer
O100982,P7299,Capital,Books,BrandC,130.12,3,2024-12-08,C7915,East,Jacobsstad,Direct
O100983,P1929,Go,Beauty,BrandC,437.38,3,2025-01-28,C3029,South,North Tiffanystad,Direct
O100984,P5288,Them,Home,BrandA,258.48,3,2025-05-11,C2557,East,Mcmillanbury,Social Media
O100985,P1281,Everything,Beauty,BrandD,396.04,2,2025-04-16,C7528,South,North Kristen,Influencer
O100986,P9710,School,Apparel,BrandC,238.75,2,2025-02-28,C6031,South,West Melissaburgh,Ads
O100987,P4370,Represent,Beauty,BrandC,65.76,2,2025-03-25,C8889,North,Mcphersonfurt,Email
O100988,P8011,Short,Apparel,BrandC,243.27,3,2024-12-31,C6126,West,Port Josephfurt,Email
O100989,P6898,High,Books,BrandA,210.83,2,2024-12-31,C7838,South,Wrightfort,Email
O100990,P4328,Rise,Books,BrandC,489.77,2,2024-11-27,C9708,East,West Crystalborough,Ads
O100991,P1992,Rock,Apparel,BrandA,429.33,3,2025-03-05,C9867,South,Lake Amandaberg,Email
O100992,P6735,Direction,Books,BrandD,445.07,1,2025-02-06,C9099,West,Lake Andrew,Email
O100993,P1364,Surface,Electronics,BrandA,114.87,2,2025-04-04,C8836,South,Port Amy,Email
O100994,P1103,Charge,Apparel,BrandC,444.52,1,2025-05-02,C4580,West,Kylebury,Email
O100995,P2134,Save,Electronics,BrandA,184.41,1,2025-04-09,C3374,West,Port Joshua,Email
O100996,P9510,Put,Beauty,BrandD,347.89,3,2024-11-28,C8362,East,Lake Megan,Influencer
O100997,P6437,Wall,Home,BrandB,386.18,1,2025-01-04,C7866,South,New Sharonview,Email
O100998,P9313,Most,Beauty,BrandA,163.61,2,2025-02-04,C8165,East,Georgeside,Social Media
O100999,P4461,Nor,Beauty,BrandC,269.62,1,2025-02-10,C5727,West,New Sarah,Ads
O101000,P8165,Determine,Beauty,BrandD,219.35,2,2024-11-14,C5404,South,Johnstonborough,Social Media
O101001,P7216,Day,Home,BrandA,351.57,3,2024-11-30,C8648,East,North Theresaside,Influencer
O101002,P4955,Officer,Home,BrandB,425.04,1,2025-03-17,C8694,South,Ricardoburgh,Influencer
O101003,P4929,Cell,Home,BrandD,405.69,3,2025-03-26,C9946,South,New Erin,Email
O101004,P7847,Manage,Electronics,BrandA,203.3,3,2024-12-03,C9991,West,Port Jasmineland,Influencer
O101005,P2208,Whole,Electronics,BrandC,460.92,3,2024-12-17,C6526,West,South Valerieshire,Email
O101006,P3675,Leader,Beauty,BrandA,410.4,3,2025-04-11,C5369,North,Hoffmanshire,Ads
O101007,P5984,Spring,Beauty,BrandB,358.04,2,2025-01-19,C1039,North,South Sara,Email
O101008,P4197,Network,Apparel,BrandB,121.89,3,2025-03-28,C4175,South,West Saraview,Influencer
O101009,P4707,Easy,Books,BrandA,136.56,3,2025-02-07,C7913,North,North Juan,Email
O101010,P7063,Role,Beauty,BrandA,43.09,2,2025-04-20,C8469,West,Mendozaville,Ads
O101011,P2719,Give,Electronics,BrandB,307.33,1,2025-04-12,C3446,East,Conleyborough,Influencer
O101012,P6294,Social,Books,BrandD,199.22,1,2025-02-13,C6635,North,Elizabethport,Social Media
O101013,P7839,Pick,Electronics,BrandC,59.51,3,2025-04-22,C9770,West,Villaview,Influencer
O101014,P8617,Environmental,Beauty,BrandA,134.64,3,2024-11-14,C5788,North,South Jasonfort,Email
O101015,P1543,Rise,Books,BrandD,392.22,1,2025-02-01,C3998,East,Wrightburgh,Email
O101016,P9367,Forget,Apparel,BrandA,466.38,1,2025-02-24,C1013,South,North Bradleychester,Email
O101017,P5536,Clearly,Home,BrandD,190.16,1,2025-04-13,C3190,East,Allisonmouth,Ads
O101018,P1908,Imagine,Books,BrandC,236.98,3,2025-04-27,C3568,South,South Andrea,Influencer
O101019,P9516,Choice,Beauty,BrandB,252.11,3,2025-01-25,C3722,East,Bettyview,Direct
O101020,P7530,Could,Home,BrandD,365.71,1,2025-03-29,C8285,East,Patriciamouth,Influencer
O101021,P7810,Necessary,Beauty,BrandB,414.83,2,2024-11-30,C2180,North,Nicholaschester,Email
O101022,P7830,Doctor,Apparel,BrandB,351.08,3,2025-03-08,C5187,West,Lake Kristin,Email
O101023,P9666,End,Apparel,BrandD,295.7,3,2025-05-06,C6199,East,New Donna,Email
O101024,P9861,Former,Books,BrandB,351.94,3,2025-04-02,C3834,North,South Kristopherland,Direct
O101025,P2010,Cold,Books,BrandC,341.63,1,2025-01-22,C3836,West,Staffordport,Direct
O101026,P7121,Customer,Books,BrandB,284.32,1,2025-01-19,C8389,South,Moonborough,Social Media
O101027,P1220,Quickly,Beauty,BrandD,499.6,3,2025-01-04,C1006,West,North Timothy,Ads
O101028,P9791,Whatever,Beauty,BrandA,405.61,1,2024-11-29,C2475,South,Lake Monicaborough,Email
O101029,P8118,Home,Home,BrandB,69.29,1,2025-01-29,C1612,West,Garciahaven,Direct
O101030,P7296,Table,Apparel,BrandD,438.07,2,2024-12-01,C3563,West,Port Teresa,Ads
O101031,P1291,Professor,Home,BrandC,423.84,2,2025-05-09,C9689,West,Lauraton,Influencer
O101032,P5481,Brother,Electronics,BrandD,327.72,1,2024-11-10,C1330,South,Port Wendyberg,Direct
O101033,P1087,Rule,Home,BrandB,215.44,1,2025-04-15,C2010,South,Susanburgh,Ads
O101034,P6718,Coach,Electronics,BrandC,413.93,1,2025-02-01,C8403,East,New Malik,Ads
O101035,P8390,Partner,Home,BrandB,342.91,3,2025-02-03,C2351,West,Staceyfurt,Social Media
O101036,P4782,Entire,Electronics,BrandC,483.15,2,2025-04-27,C9341,West,North Kim,Email
O101037,P5479,Trip,Beauty,BrandD,361.97,1,2025-05-07,C2537,West,South Michael,Email
O101038,P1838,Wrong,Books,BrandB,338.77,2,2025-03-15,C9688,West,West Brian,Ads
O101039,P8356,Fill,Apparel,BrandB,85.32,1,2024-11-25,C5617,South,Rebeccabury,Influencer
O101040,P1659,Response,Home,BrandA,332.22,2,2025-02-03,C7329,East,Williamville,Email
O101041,P1850,Drop,Electronics,BrandB,68.24,2,2024-11-26,C3382,East,Shawnbury,Ads
O101042,P4539,Rich,Books,BrandC,471.63,2,2025-04-20,C4261,North,South Justintown,Ads
O101043,P9510,Majority,Apparel,BrandA,210.33,1,2024-11-16,C8332,South,North Megan,Email
O101044,P6458,Memory,Apparel,BrandB,474.92,1,2025-02-10,C5017,South,Port Valerie,Ads
O101045,P6239,Team,Electronics,BrandA,273.86,1,2025-01-14,C8533,West,Lake Sherry,Ads
O101046,P2878,Piece,Beauty,BrandC,460.37,3,2025-01-15,C7302,East,Port Russell,Direct
O101047,P7658,Name,Electronics,BrandD,211.9,3,2024-12-08,C1241,South,Port Meganshire,Direct
O101048,P7802,Someone,Books,BrandA,54.16,3,2025-04-13,C7809,North,Clarkeland,Social Media
O101049,P1592,Tend,Apparel,BrandC,249.24,1,2025-04-22,C3292,East,West Bryantown,Influencer
O101050,P5237,Party,Home,BrandA,169.16,1,2024-12-10,C1765,East,Hubbardview,Influencer
O101051,P3611,Drop,Books,BrandD,153.46,1,2025-02-08,C7888,South,West Sheri,Ads
O101052,P7590,Success,Apparel,BrandA,304.27,1,2025-01-26,C6162,West,Arthurburgh,Influencer
O101053,P1043,Yard,Apparel,BrandA,287.32,3,2025-02-10,C7626,East,Port Kevin,Influencer
O101054,P5045,Nation,Apparel,BrandA,419.41,2,2024-12-30,C7775,West,East Timothy,Direct
O101055,P7798,Describe,Beauty,BrandB,448.54,1,2024-12-25,C2435,East,South Lynnmouth,Direct
O101056,P6775,World,Books,BrandB,194.37,3,2025-02-10,C6535,South,Benjaminburgh,Influencer
O101057,P3872,Half,Apparel,BrandA,148.18,3,2024-12-07,C2276,West,Johnmouth,Ads
O101058,P2516,That,Beauty,BrandA,385.66,2,2024-12-04,C9162,South,Sandrastad,Social Media
O101059,P8349,People,Apparel,BrandB,193.37,2,2025-04-25,C1791,West,Mooremouth,Direct
O101060,P9226,Walk,Home,BrandD,28.15,3,2024-11-30,C6015,West,South Josestad,Influencer
O101061,P9601,Out,Home,BrandA,215.84,3,2025-04-18,C6705,East,South Brendamouth,Social Media
O101062,P2505,Meet,Home,BrandA,404.88,1,2025-03-04,C7768,East,Lisafurt,Direct
O101063,P7793,Much,Home,BrandD,265.73,1,2025-03-23,C9392,West,Smithville,Email
O101064,P4771,Support,Apparel,BrandC,282.44,1,2024-11-23,C2921,South,Johnsonchester,Influencer
O101065,P2922,Study,Beauty,BrandD,203.06,2,2025-01-30,C2898,North,New Stevenhaven,Email
O101066,P3934,Plant,Beauty,BrandB,230.64,3,2024-12-16,C1129,North,East Lauraborough,Direct
O101067,P4899,Summer,Electronics,BrandB,291.97,3,2025-03-01,C7704,North,Lake Chelsea,Influencer
O101068,P2761,Without,Home,BrandA,113.77,1,2024-12-18,C7467,North,Porterstad,Influencer
O101069,P7352,Song,Apparel,BrandB,193.71,3,2025-05-05,C8558,West,Ericberg,Email
O101070,P7770,American,Electronics,BrandA,375.2,1,2025-02-21,C9899,West,Charlesbury,Ads
O101071,P1315,Each,Beauty,BrandA,123.62,2,2024-12-14,C5504,North,Paulfurt,Influencer
O101072,P4719,Unit,Electronics,BrandC,408.19,2,2025-03-02,C1568,East,Brandonstad,Influencer
O101073,P6767,Since,Apparel,BrandA,446.57,2,2024-12-17,C3751,North,South Stacey,Social Media
O101074,P8302,Popular,Beauty,BrandD,18.3,2,2025-05-01,C2293,North,Johnbury,Direct
O101075,P1272,Institution,Beauty,BrandB,198.67,1,2025-01-05,C6648,West,South Kristenhaven,Influencer
O101076,P3468,Remember,Electronics,BrandB,412.36,1,2025-01-17,C8408,East,Amberview,Social Media
O101077,P5224,From,Home,BrandD,101.57,3,2024-12-07,C1832,East,Lake Staceychester,Direct
O101078,P1125,Fund,Electronics,BrandC,320.08,2,2024-11-20,C9296,North,Marshallbury,Ads
O101079,P6737,Yet,Home,BrandB,85.72,1,2025-05-01,C4886,East,North Gregorystad,Ads
O101080,P9237,Crime,Beauty,BrandD,29.03,2,2025-04-08,C5794,North,South Ericabury,Social Media
O101081,P5979,Behind,Apparel,BrandA,92.14,1,2025-04-25,C8597,East,New Michaelville,Direct
O101082,P9964,Simple,Electronics,BrandA,414.69,2,2025-03-04,C1686,East,Bentleyton,Influencer
O101083,P2436,Level,Books,BrandA,60.36,3,2025-01-29,C4084,West,Ryanfurt,Direct
O101084,P6330,Second,Apparel,BrandB,53.88,3,2024-12-22,C1846,South,Clarkland,Influencer
O101085,P2151,Opportunity,Beauty,BrandA,210.98,2,2025-04-08,C3905,North,Lake Sarastad,Ads
O101086,P9967,East,Beauty,BrandA,399.86,3,2025-02-05,C2033,East,South Jessicamouth,Email
O101087,P6446,Member,Beauty,BrandD,481.58,2,2024-11-16,C5366,North,Johnsonshire,Email
O101088,P5415,Far,Apparel,BrandB,236.85,2,2025-03-18,C2726,North,North Benjamin,Influencer
O101089,P2508,Wear,Apparel,BrandA,277.16,3,2024-12-26,C9254,East,Anthonytown,Email
